words,commit_message
19,cfa31b57a3 Update CHANGELOG.md
130,86d7c47c0a Change cidrhost() to get IP from end of the range when negative number given Ref: https://github.com/apparentlymart/go-cidr/pull/2
41,3ce7a2499a add execute permissions to deploy.sh file
31,d8131c2d5e cleanup; permitted topic branch
48,ca65fe31ce disabling travis deployment on master short-term
37,bbdb2cef53 removed branch restrictions on deploy
24,6bc3610c09 removing extraneous code
34,90d948bcca cleanup and simplify deploy script
29,3bf354b16b bump go-oracle-compute vendor
46,6601b9b8dd adjust the inconsistent_negative test to match
42,af5e22cf94 don't leave WaitForState goroutine running
23,6c13f367ed core: Bump AutoRest Dep
59,c42b2381c6 Added check for empty strings in resource id parsing logic.
57,601735b873 updated .travis.yml to read branches prefixed with topic-
64,8d9e3e1b80 added deploy script, updated travis.yml to build topic- branches
31,b7f8ae542a added directory to build matrix
51,4febc170b7 updated travis.yml for builds on terraform examples
31,5da82e6993 added .travis.yml and deploy.sh
69,1320347b7b Fix another issue from #11625 that's causing null entries in ssh_keys
86,8ea5bb33fb Merge branch 'subnetRTFix' of https://github.com/whiskeyjay/terraform into subnetRTFix
26,f712880fee Lock Route Table / Subnets
47,98ffa6b170 Merge remote-tracking branch 'hashicorp/master'
19,4a782583b6 Update CHANGELOG.md
57,507917df43 provider/fastly: upgrade go-fastly to fix #12910 (#13648)
13,bcacf3a036 Update ldlogo
40,3e8dca19a9 Updating the changelog to include #13637
60,502a744a65 Merge pull request #13637 from hashicorp/azurerm-lock-bugfix
47,079043d5f8 Checking the type of the subnet before using it
10,fd03d0310e Formatting
21,3ecb0f4fc4 Locking on the NSG ID
25,b93e6e3af7 Locking on the delete too
71,b6866f2187 Locking the NSG to only operate on one resource at a time in the create
60,627544e872 Merge branch 'master' of https://github.com/bhood4/terraform
36,37810872a0 resourceUltradnsRdpoolRead set rdata
10,04553c5d4e add rdpool
27,801e7b70e6 support for rdpool resource
10,a8b8404589 rdpool doc
63,1b841e77de provider/aws: Run all AWSConfig acc tests sequentially (#13658)
68,5b0ea5abff Merge pull request #13715 from hashicorp/b-update-spot-datafeed-test
19,fd1b430e5f Update CHANGELOG.md
51,47d255f943 provider/aws: Add aws_kms_alias datasource (#13669)
19,ec85f833c7 Update CHANGELOG.md
118,69ec7e12ac provider/alicloud: Add new resource ESS, including scalinggroup scalingconfiguration scalingrule and schedule (#13731)
19,16c0594c47 Update CHANGELOG.md
44,c2d1a37334 DigitalOcean: Export droplet prices (#13720)
58,74129323bd Mention LOC of incoming PRs in contributors guide (#13737)
15,84ebc67958 gitignore added
38,8939ac2256 provider/aws: randomize some more test
37,2c1c999a37 initial commit - deploys successfully
48,a6565555cb provider/aws: Update Lambda tests for randomness
19,55d99c05e1 Update CHANGELOG.md
76,b21bb7746a Merge #11776: Optionally allow vault_generic_secret resource to detect drift
19,9810d974b0 Update CHANGELOG.md
33,d515c2efc4 Merge #12757: local_file resource
74,4d79e0b99c website: documentation tweaks for the local_file resource and its provider
57,43e9fd7070 Merge pull request #13714 from adambyrtek/fish-completion
78,6c2a37a5d2 Merge pull request #13713 from hashicorp/p-aws-autoscaling-lifecycle-hook-test
26,282e56cba8 Shell completions for fish
64,20b0d9f060 provider/aws: Run AWS Spot Datafeed Subscription tests in serial
58,6f9570b114 Fixes TestAccAWSAutoscalingLifecycleHook_omitDefaultResult
58,ebc89e9426 Merge pull request #13701 from kavu/kavu-docs_hcl_addition
48,3da620944d Add auto_minor_version_upgrade document (#13706)
67,bb69e3730b provider/aws: Documentation fixed for elasticsearch_domain (#13704)
80,b3cc7ea4cf provider/aws: Add support for aws_dms_replication_task available states (#13697)
51,137fcfb5de Massively add HCL source tag in docs Markdown files
19,e8023941ef Update CHANGELOG.md
60,788dbcb055 Merge pull request #13699 from hashicorp/b-govcloud-kms-arns
40,193c0d80ad provider/aws: Validate GovCloud KMS ARNs
19,82235877d6 Update CHANGELOG.md
52,b8b896e11b Update go-newrelic vendor and use new field (#13158)
19,1f75a5f372 Update CHANGELOG.md
65,8927ad5dce provider/alicloud: Fix allocate public ip error (#13267) (#13268)
19,7480454e31 Update CHANGELOG.md
64,8d5fdeae57 Add `name_prefix` support to `aws_cloudwatch_log_group` (#13273)
19,1da9a06a64 Update CHANGELOG.md
50,da7041f4be Remove aws_network_acl_rule if not found. (#13608)
19,ce09cc1bb9 Update CHANGELOG.md
65,f7f800bdfb provider/azurerm: VM Scale Sets - import support + fixes (#13464)
65,1af649ed5a provider/openstack: Ignore fixed_ip when importing ports (#13563)
54,67f02e6a54 provider/aws: Documentation fixes for aws_ami (#13694)
19,37fe35932e Update CHANGELOG.md
50,5c3438e394 Remove aws_vpc_dhcp_options if not found. (#13610)
75,b348cff246 provider/aws: Documentation fixes for aws_inspector_resource_group (#13695)
19,16ec806634 Update CHANGELOG.md
64,4c25e1e269 provider/alicloud: Fix create PrePaid instance (#13661) (#13662)
64,acb5684052 provider/aws: Documentation fixes for aws_api_gateway_* (#13693)
50,f4b59f2d3a ip_set_descriptors is no longer required. (#13666)
80,e1ac462b3f Fix billing_acount into billing_account in google_project.html.markdown (#13689)
37,00dca72bde add wafregional dependencies (#13687)
46,c87459a895 website: updated link to RE2 regex syntax page
36,11093ae688 resourceUltradnsRdpoolRead set rdata
19,0d775de78e Update CHANGELOG.md
62,c63ad9c0f8 state/remote/swift: Support Openstack request logging (#13583)
19,1a016ac37f Update CHANGELOG.md
54,9504682831 aws: Increase default number of retries to 25 (#13673)
26,279b00dd12 Lock Route Table / Subnets
36,c33810f5ce Updated test to include the scenario
19,56dae36f97 Update CHANGELOG.md
70,10c6c873ed provider/aws: add an option to skip getting the EC2 platforms (#13672)
57,09a9df7098 Merge pull request #13628 from hashicorp/jbardin/GH-13541
19,3b1738b2a3 Update CHANGELOG.md
43,f7adde0c44 remove maps with empty counts during expand
77,3d0073e05c core: fix a crash by suggesting a different approach to solve #11170 (#13541)
19,80c359c343 Update CHANGELOG.md
66,43d5b82f30 provider/aws: Use mutex & retry for WAF change operations (#13656)
55,b253fc7769 Merge branch 'master' of github.com:hashicorp/terraform
32,46809cc2cc provider/aws: randomize ECS name
40,046cc9b9aa Google Addresses: Set name field on read
69,1771ba1374 Merge pull request #13665 from hashicorp/jbardin/context-return-state
46,928e60672f context Refresh and Apply sometimes return nil
64,7b32ad2b99 Update cloudwatch_log_subscription_filter.html.markdown (#13659)
68,41baf7d811 provider/aws: Wait for snapshotting in delete of ElastiCache cluster
19,586593cc16 Update CHANGELOG.md
63,ac379e19a7 Merge pull request #13279 from joshuaspence/db_param_group_name
63,2ff8d58020 Merge pull request #13646 from hashicorp/p-aws-route53-test-fix
67,4d359b318a website: add enterprise link in header and mobile sidebar. (#13653)
42,a6f28d2d0b typo in iam_instance_profile docs (#13647)
19,e761814ca0 Update CHANGELOG.md
54,24e857ae96 azurerm_redis_cache resource missing hostname (#13650)
19,eac63e9efa Update CHANGELOG.md
96,ae5332b42c provider/google: Unset the id for resource_google_project if the create operation fails (#13644)
52,c394e5d653 Update resource_aws_route53_zone_association_test.go
51,bf8d932d23 provider/local: Implement a new local_file resource
19,0bd8c7acb2 Update CHANGELOG.md
59,25cbbdea8a provider/google: datasource subnetwork and network (#12442)
55,aeb97165d6 Merge branch 'master' of github.com:hashicorp/terraform
25,89edd2859c fix go fmt errors, my bad
63,a00dafd2c6 Merge pull request #13635 from hashicorp/paddy_fix_node_version
10,80b6ce9194 add rdpool
58,923587a0c9 provider/aws: Randomize and fix Dynamo DB test table names
27,11939b402c support for rdpool resource
55,baaf6f5de6 provider/aws: Fix some acc tests (more, again) (#13639)
10,09031a9133 rdpool doc
43,b0407adaf5 Host based routing on ALB possible (#13623)
20,2734a53887 Grammar fix (#13626)
19,f5e08948a4 Update CHANGELOG.md
36,6efd0640ec Openstack port update fixes (#13604)
60,3080686a68 Merge pull request #13621 from tombuildsstuff/website-bugfix
81,5d64819ffa Update Triton API libraries to fix regression with CNS and machine tags. (#13612)
46,336a37bea3 Quoting the title for the iam_role data source
47,5e7531120c Merge pull request #13611 from steakfest/master
61,fb0533ee54 Fixes kubernetes namespace name to have valid format (#13615)
79,444cf35649 Fixing some documentation issues with the Azurerm Traffic Manager Endpoint page
19,66273ad9b2 Update CHANGELOG.md
19,a891c3cb82 Update CHANGELOG.md
69,d34006bbbf Merge pull request #13270 from JDiPierro/google_address_importability
64,55e045d988 Merge pull request #13605 from hashicorp/add-vcs-docs-to-sidebar
38,e80a960dc5 add bitbucket & gitlab to docs sidebar
19,f1fb9e6ca5 Update CHANGELOG.md
60,051582d32a Add the close provider and provisioner transformers (#13102)
30,381adca0af release: clean up after v0.9.3
6,1601af7a07 v0.9.3
19,f5ed62e5b8 Update CHANGELOG.md
76,11a20ddb53 provider/google: Add node_pool field in resource_container_cluster. (#13402)
57,dea8b267a9 provider/google: bump container cluster version in tests.
12,d3eeaa0b4e fix spelling
19,47dff98e4b Update CHANGELOG.md
19,bfe71fb83f Update CHANGELOG.md
56,9ef9501e65 provider/aws: Fix EMR Bootstrap Action Ordering (#13580)
19,491cc0b725 Update CHANGELOG.md
64,e676a72d3b Merge pull request #13577 from hashicorp/f-add-codecommit-import
19,a1608cf659 Update CHANGELOG.md
19,9c20f9ccc7 Update CHANGELOG.md
58,00e8986357 provider/dnsimple: Handle 404 on DNSimple records (#13131)
69,057c58ccd8 Merge pull request #13581 from hashicorp/b-fix-cloudinit-config-panic
16,5db1216a18 update changelog
62,cc7fc31656 Merge pull request #13596 from hashicorp/jbardin/s3-envs-fixup
31,d1b4df42ed missing PersistState in env new
47,9c431aee1b only list environments when the keyName matches
59,e57790e636 website: Add sidebar links to GitHub webhook resource pages
23,d6c051caf9 bump govcloudair vendor
19,519a0fe97f Update CHANGELOG.md
66,4606090c32 provider/aws: Add support for api_gateway_method_settings (#13542)
19,414613787c Update CHANGELOG.md
15,82a7d4b4a5 cleanup imports
48,53fe7c2293 provider/template: Fix panic in cloudinit config
56,f1666b46e6 Merge pull request #13519 from StephenWeatherford/master
49,3cd125a901 provider/aws: Add import to codecommit_repository
64,c5a87af219 Merge pull request #13548 from hashicorp/b-fix-route-table-panic
29,1cb1342a2b Clarify test is for panic fix
75,0c20e9b615 Merge pull request #13536 from hashicorp/b-update-vsphere-docs-keeponremove
63,0054c162d6 Merge pull request #13535 from hashicorp/b-update-instance-docs
41,8879720c18 Updating the change log to include #13570
66,8493155dd0 Merge pull request #13570 from hashicorp/azurerm-eventhub-location
65,a5bb9f1e74 Merge pull request #13554 from hashicorp/p-randomize-triton-tests
45,70e69a7387 Ensuring we output the error when things fail
19,97067815e2 Update CHANGELOG.md
56,5f02c0b61a provider/aws: Add support for api_gateway_stage (#13540)
19,bdc6d092b6 Update CHANGELOG.md
69,1cf0cd87cb provider/kubernetes: Add support for persistent_volume_claim (#13527)
55,ae2a05e29f Note behavior of destroying deployment template in docs
61,0c76579c0c Use Incremental in sample, and Empty available for data disks
46,7fbc7d005a Merge remote-tracking branch 'upstream/master'
61,9343a9da82 website: fix erroneous example for aws_iam_server_certificate
65,01c8b0197c Switching to use the locationSchema for Event Hub Consumer Groups
33,27e1b28b34 Making use of the Location Schema
62,2e19cf5ad3 Fixes TestAccTritonMachine_addNIC and TestAccTritonMachine_nic
62,d47a60f7c9 Merge pull request #13551 from hashicorp/p-randomize-aws-tests
32,4369a6e728 Fixes TestAccDataSourceAwsSubnet
69,3421fa8217 Fixes TestAccAWSKinesisFirehoseDeliveryStream_s3WithCloudwatchLogging
44,db7fe7fe77 provider/aws: Fix panic on nil route configs
62,49927ff106 Merge pull request #13520 from hashicorp/tfe-vcs-documentation
32,9cd1dbf671 Fix TestAccAWSEcsService_withAlb
48,13e826c580 include documentation for TFE GitLab integration
45,f99a9b1873 include documentation for TFE bitbucket cloud
39,0926083be1 add pages for bb & gitlab documentation
44,1aa08b0519 Merge pull request #13532 from djoos/patch-1
44,6a3ed342fa provider/vsphere: Add keep_on_remove to docs
43,40fc19d812 provider/aws: Update instance documentation
18,bbd2e6de35 Fix for minor typo
53,8592b3b120 nuke duplicate contact_id in statuscake docs (#13528)
19,d37437500d Update CHANGELOG.md
59,7304fe5c14 Make sure we add new Chef-Vault clients as clients (#13525)
58,723a6e0860 provider/openstack: Fixing names for import tests (#13523)
52,41e14baa57 provider/scaleway: improve schema resources (#13522)
19,ebb169a79f Update CHANGELOG.md
64,69096a5715 Merge pull request #13277 from hashicorp/f-k8s-persistent-volume
54,71a05e6f67 provider/kubernetes: Add support for persistent_volume
60,793ce368fc kubernetes: Make generatable name optional in metadataSchema
61,735dfc416d Merge pull request #13427 from hashicorp/jbardin/context-keys
56,7819a3e6de Merge pull request #13511 from hashicorp/p-aws-test-ecrg
19,38f20b0d9f Update CHANGELOG.md
80,3574052c8a provider/aws: Add support for EMR clusters to aws_appautoscaling_target (#13368)
64,424a5cd25e Fixes TestAccAWSElasticacheReplicationGroup_updateParameterGroup
62,5be2a50b05 Merge pull request #13508 from hashicorp/p-aws-tes-ecs-service
57,5f4b98866d Merge pull request #13509 from hashicorp/sethvargo/syntax
24,0540c213c0 Update template provider
21,a765c320e4 Update nomad provider
66,5224940b62 Fixes TestAccAWSEcsServiceWithPlacementConstraints_emptyExpression
26,ecda27e05a Update kubernetes provider
22,d37bf808df Update github provider
22,9bd2b38f2c Update fastly provider
24,cf550dfd78 Update dnsimple provider
19,1d6c7f35b6 Update dns provider
19,e9edc1d904 Update dme provider
23,e6784907d8 Update datadog provider
22,33483de62f Update consul provider
23,11ce92e9ca Update clobber provider
26,a4f78613b5 Update cloudstack provider
26,6bfb958dcd Update cloudflare provider
55,98515a8058 Merge branch 'master' of github.com:hashicorp/terraform
19,e525dc953f Update clc provider
24,5345547f79 Update circonus provider
20,cbeddbb407 Update chef provider
66,7d4cceb787 Merge pull request #13502 from hashicorp/jbardin/dedupe-depends_on
62,a1f1aa8a71 Merge pull request #13507 from hashicorp/sethvargo/logo_readme
15,d10a8ece43 Fix README logo
12,a959a04d2f Fix tracking
58,4021b0c898 Add documentation for `description` paramater on `output`.
19,cc1f00c7fb Update CHANGELOG.md
66,7a61e1d8e3 provider/kubernetes: Allow defining custom config context (#12958)
19,92fe072b78 Update CHANGELOG.md
59,81e184deeb provider/kubernetes: Use PATCH to update namespace (#13114)
26,50b13c3b9b Updating to include #13223
80,ee9c84cf7f provider/aws: making the target_group_arn optional for the ecs_service hash func
92,ba09e7dc5a the invalid variable syntax error message was misleading. changed text a little bit (#11953)
69,906cd0946a Merge pull request #13223 from tombuildsstuff/azurerm-servicebustopic
62,4e360a6637 provider/statuscake: Adding TriggerRate param to docs (#13503)
117,aac87bf875 Merge branch 'fix/alb-ecs-integration' of https://github.com/KensoDev/terraform into KensoDev-fix/alb-ecs-integration
19,eaa9e7f745 Update CHANGELOG.md
